# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-8.191999999999999629e-03	-1.505025188934863811e+00	-4.658829154452659993e-01
-8.191000000000000364e-03	1.532966384778906788e+00	9.384994262944444943e-01
-8.189999999999999364e-03	1.535660834068231617e+00	1.031381856303684508e+00
-8.189000000000000098e-03	1.529598323167250751e+00	1.146556069515142440e+00
-8.187999999999999098e-03	1.522862199943938677e+00	1.261730282726599928e+00
-8.186999999999999833e-03	1.520167750654613847e+00	1.332320929533622689e+00
-8.185999999999998833e-03	1.515452464398295396e+00	1.432633953943601934e+00
-8.184999999999999568e-03	1.516462882881792096e+00	1.510655195151363372e+00
-8.184000000000000302e-03	1.515789270559460888e+00	1.625829408362821304e+00
-8.182999999999999302e-03	1.512758015108970566e+00	1.674128271967626258e+00
-8.182000000000000037e-03	1.511410790464307929e+00	1.789302485179083746e+00
-8.180999999999999037e-03	1.511747596625473644e+00	1.856177834785736724e+00
-8.179999999999999771e-03	1.510400371980811229e+00	1.949060264794976849e+00
-8.178999999999998771e-03	1.511410790464307929e+00	2.045657992004586756e+00
-8.177999999999999506e-03	1.510400371980811229e+00	2.123679233212348194e+00
-8.177000000000000240e-03	1.509726759658480022e+00	2.197985177219740294e+00
-8.175999999999999240e-03	1.508042728852651893e+00	2.290867607228980418e+00
-8.174999999999999975e-03	1.508042728852651893e+00	2.380034740037851204e+00
-8.173999999999998975e-03	1.506695504207989478e+00	2.450625386844873521e+00
-8.172999999999999710e-03	1.505348279563327063e+00	2.465486575646351763e+00
-8.172000000000000444e-03	1.508042728852651893e+00	2.487778358848569571e+00
-8.170999999999999444e-03	1.507369116530320685e+00	2.502639547650047813e+00
-8.170000000000000179e-03	1.506021891885658270e+00	2.491493656048939354e+00
-8.168999999999999179e-03	1.506358698046823985e+00	2.491493656048939354e+00
-8.167999999999999913e-03	1.505011473402161570e+00	2.487778358848569571e+00
-8.166999999999998913e-03	1.505011473402161570e+00	2.502639547650047813e+00
-8.165999999999999648e-03	1.504001054918664648e+00	2.495208953249308692e+00
-8.165000000000000382e-03	1.504674667240995856e+00	2.495208953249308692e+00
-8.163999999999999382e-03	1.502990636435167948e+00	2.506354844850417596e+00
-8.163000000000000117e-03	1.504001054918664648e+00	2.484063061648199788e+00
-8.161999999999999117e-03	1.503327442596333441e+00	2.498924250449678475e+00
-8.160999999999999852e-03	1.503327442596333441e+00	2.480347764447830450e+00
-8.159999999999998851e-03	1.504001054918664648e+00	2.480347764447830450e+00
-8.158999999999999586e-03	1.501643411790505533e+00	2.495208953249308692e+00
-8.158000000000000321e-03	1.502317024112836741e+00	2.484063061648199788e+00
-8.156999999999999321e-03	1.500296187145843119e+00	2.487778358848569571e+00
-8.156000000000000055e-03	1.496928125534186860e+00	2.491493656048939354e+00
-8.154999999999999055e-03	1.499622574823511911e+00	2.480347764447830450e+00
-8.153999999999999790e-03	1.499959380984677404e+00	2.487778358848569571e+00
-8.152999999999998790e-03	1.501306605629339819e+00	2.476632467247460667e+00
-8.151999999999999524e-03	1.497938544017683782e+00	2.484063061648199788e+00
-8.151000000000000259e-03	1.502317024112836741e+00	2.476632467247460667e+00
-8.149999999999999259e-03	1.499959380984677404e+00	2.461771278445982425e+00
-8.148999999999999994e-03	1.500632993307008611e+00	2.450625386844873521e+00
-8.147999999999998993e-03	1.499622574823511911e+00	2.443194792444134400e+00
-8.146999999999999728e-03	1.497264931695352574e+00	2.461771278445982425e+00
-8.146000000000000463e-03	1.499959380984677404e+00	2.450625386844873521e+00
-8.144999999999999463e-03	1.497264931695352574e+00	2.465486575646351763e+00
-8.144000000000000197e-03	1.498612156340014989e+00	2.450625386844873521e+00
-8.142999999999999197e-03	1.500969799468174326e+00	2.454340684045243304e+00
-8.141999999999999932e-03	1.499959380984677404e+00	2.439479495243764617e+00
-8.140999999999998932e-03	1.497601737856518067e+00	2.446910089644503739e+00
-8.139999999999999666e-03	1.497601737856518067e+00	2.439479495243764617e+00
-8.139000000000000401e-03	1.499285768662346197e+00	2.439479495243764617e+00
-8.137999999999999401e-03	1.499285768662346197e+00	2.446910089644503739e+00
-8.137000000000000136e-03	1.499622574823511911e+00	2.428333603642656158e+00
-8.135999999999999135e-03	1.498612156340014989e+00	2.417187712041547254e+00
-8.134999999999999870e-03	1.498275350178849274e+00	2.432048900843025496e+00
-8.133999999999998870e-03	1.497938544017683782e+00	2.424618306442286375e+00
-8.132999999999999605e-03	1.498275350178849274e+00	2.428333603642656158e+00
-8.132000000000000339e-03	1.499285768662346197e+00	2.424618306442286375e+00
-8.130999999999999339e-03	1.498948962501180482e+00	2.424618306442286375e+00
-8.130000000000000074e-03	1.498275350178849274e+00	2.402326523240068568e+00
-8.128999999999999074e-03	1.496591319373021367e+00	2.424618306442286375e+00
-8.127999999999999808e-03	1.495917707050690160e+00	2.413472414841177471e+00
-8.126999999999998808e-03	1.495917707050690160e+00	2.417187712041547254e+00
-8.125999999999999543e-03	1.497938544017683782e+00	2.417187712041547254e+00
-8.125000000000000278e-03	1.496254513211855652e+00	2.394895928839329446e+00
-8.123999999999999277e-03	1.497938544017683782e+00	2.402326523240068568e+00
-8.123000000000000012e-03	1.497264931695352574e+00	2.406041820440438350e+00
-8.121999999999999012e-03	1.495917707050690160e+00	2.406041820440438350e+00
-8.120999999999999747e-03	1.497601737856518067e+00	2.398611226039699229e+00
-8.120000000000000481e-03	1.497601737856518067e+00	2.394895928839329446e+00
-8.118999999999999481e-03	1.496254513211855652e+00	2.394895928839329446e+00
-8.118000000000000216e-03	1.498948962501180482e+00	2.398611226039699229e+00
-8.116999999999999216e-03	1.497938544017683782e+00	2.391180631638960108e+00
-8.115999999999999950e-03	1.494907288567193238e+00	2.383750037238220543e+00
-8.114999999999998950e-03	1.496254513211855652e+00	2.380034740037851204e+00
-8.113999999999999685e-03	1.496254513211855652e+00	2.387465334438590325e+00
-8.113000000000000420e-03	1.496928125534186860e+00	2.383750037238220543e+00
-8.111999999999999419e-03	1.496928125534186860e+00	2.383750037238220543e+00
-8.111000000000000154e-03	1.495244094728358952e+00	2.380034740037851204e+00
-8.109999999999999154e-03	1.497264931695352574e+00	2.372604145637112083e+00
-8.108999999999999889e-03	1.495580900889524445e+00	2.365173551236372518e+00
-8.107999999999998889e-03	1.495580900889524445e+00	2.368888848436742300e+00
-8.106999999999999623e-03	1.496928125534186860e+00	2.368888848436742300e+00
-8.106000000000000358e-03	1.496254513211855652e+00	2.342881768034155154e+00
-8.104999999999999358e-03	1.496591319373021367e+00	2.361458254036003179e+00
-8.104000000000000092e-03	1.495244094728358952e+00	2.350312362434894276e+00
-8.102999999999999092e-03	1.496928125534186860e+00	2.350312362434894276e+00
-8.101999999999999827e-03	1.495580900889524445e+00	2.357742956835633397e+00
-8.100999999999998827e-03	1.495244094728358952e+00	2.342881768034155154e+00
-8.099999999999999561e-03	1.495580900889524445e+00	2.350312362434894276e+00
-8.099000000000000296e-03	1.498275350178849274e+00	2.365173551236372518e+00
-8.097999999999999296e-03	1.496928125534186860e+00	2.357742956835633397e+00
-8.097000000000000031e-03	1.495244094728358952e+00	2.350312362434894276e+00
-8.095999999999999031e-03	1.496254513211855652e+00	2.350312362434894276e+00
-8.094999999999999765e-03	1.496254513211855652e+00	2.342881768034155154e+00
-8.094000000000000500e-03	1.496591319373021367e+00	2.354027659635264058e+00
-8.092999999999999500e-03	1.495917707050690160e+00	2.350312362434894276e+00
-8.092000000000000234e-03	1.494570482406027745e+00	2.339166470833785372e+00
-8.090999999999999234e-03	1.495580900889524445e+00	2.328020579232676468e+00
-8.089999999999999969e-03	1.495580900889524445e+00	2.342881768034155154e+00
-8.088999999999998969e-03	1.496591319373021367e+00	2.346597065234524493e+00
-8.087999999999999703e-03	1.496591319373021367e+00	2.335451173633416033e+00
-8.087000000000000438e-03	1.494907288567193238e+00	2.316874687631568008e+00
-8.085999999999999438e-03	1.496254513211855652e+00	2.313159390431198226e+00
-8.085000000000000173e-03	1.495580900889524445e+00	2.324305282032307129e+00
-8.083999999999999173e-03	1.494570482406027745e+00	2.316874687631568008e+00
-8.082999999999999907e-03	1.496254513211855652e+00	2.324305282032307129e+00
-8.081999999999998907e-03	1.495917707050690160e+00	2.309444093230828443e+00
-8.080999999999999642e-03	1.496591319373021367e+00	2.328020579232676468e+00
-8.080000000000000376e-03	1.495244094728358952e+00	2.290867607228980418e+00
-8.078999999999999376e-03	1.496591319373021367e+00	2.290867607228980418e+00
-8.078000000000000111e-03	1.492886451600199615e+00	2.302013498830089322e+00
-8.076999999999999111e-03	1.496254513211855652e+00	2.316874687631568008e+00
-8.075999999999999845e-03	1.496928125534186860e+00	2.305728796030459105e+00
-8.074999999999998845e-03	1.495244094728358952e+00	2.290867607228980418e+00
-8.073999999999999580e-03	1.497938544017683782e+00	2.305728796030459105e+00
-8.073000000000000315e-03	1.494570482406027745e+00	2.298298201629719983e+00
-8.071999999999999315e-03	1.495917707050690160e+00	2.298298201629719983e+00
-8.071000000000000049e-03	1.495244094728358952e+00	2.283437012828241297e+00
-8.069999999999999049e-03	1.493560063922530823e+00	2.302013498830089322e+00
-8.068999999999999784e-03	1.495244094728358952e+00	2.279721715627871959e+00
-8.067999999999998784e-03	1.496254513211855652e+00	2.268575824026763055e+00
-8.066999999999999518e-03	1.494233676244862030e+00	2.298298201629719983e+00
-8.066000000000000253e-03	1.494570482406027745e+00	2.287152310028611080e+00
-8.064999999999999253e-03	1.497264931695352574e+00	2.305728796030459105e+00
-8.063999999999999987e-03	1.493896870083696538e+00	2.264860526826393272e+00
-8.062999999999998987e-03	1.495244094728358952e+00	2.257429932425654151e+00
-8.061999999999999722e-03	1.496254513211855652e+00	2.276006418427502176e+00
-8.061000000000000457e-03	1.493560063922530823e+00	2.276006418427502176e+00
-8.059999999999999457e-03	1.495580900889524445e+00	2.276006418427502176e+00
-8.059000000000000191e-03	1.496591319373021367e+00	2.264860526826393272e+00
-8.057999999999999191e-03	1.494570482406027745e+00	2.287152310028611080e+00
-8.056999999999999926e-03	1.495917707050690160e+00	2.272291121227132393e+00
-8.055999999999998926e-03	1.495917707050690160e+00	2.279721715627871959e+00
-8.054999999999999660e-03	1.495244094728358952e+00	2.283437012828241297e+00
-8.054000000000000395e-03	1.496928125534186860e+00	2.264860526826393272e+00
-8.052999999999999395e-03	1.493560063922530823e+00	2.249999338024915030e+00
-8.052000000000000129e-03	1.494907288567193238e+00	2.268575824026763055e+00
-8.050999999999999129e-03	1.496928125534186860e+00	2.272291121227132393e+00
-8.049999999999999864e-03	1.495917707050690160e+00	2.261145229626023934e+00
-8.048999999999998864e-03	1.495244094728358952e+00	2.242568743624175909e+00
-8.047999999999999599e-03	1.495244094728358952e+00	2.246284040824545247e+00
-8.047000000000000333e-03	1.495917707050690160e+00	2.246284040824545247e+00
-8.045999999999999333e-03	1.493223257761365330e+00	2.264860526826393272e+00
-8.045000000000000068e-03	1.496591319373021367e+00	2.246284040824545247e+00
-8.043999999999999068e-03	1.494570482406027745e+00	2.261145229626023934e+00
-8.042999999999999802e-03	1.496591319373021367e+00	2.242568743624175909e+00
-8.041999999999998802e-03	1.497601737856518067e+00	2.249999338024915030e+00
-8.040999999999999537e-03	1.493896870083696538e+00	2.257429932425654151e+00
-8.040000000000000271e-03	1.494907288567193238e+00	2.257429932425654151e+00
-8.038999999999999271e-03	1.495580900889524445e+00	2.246284040824545247e+00
-8.038000000000000006e-03	1.496591319373021367e+00	2.231422852023067005e+00
-8.036999999999999006e-03	1.495917707050690160e+00	2.227707554822697222e+00
-8.035999999999999741e-03	1.493896870083696538e+00	2.235138149223436344e+00
-8.035000000000000475e-03	1.495244094728358952e+00	2.238853446423806126e+00
-8.033999999999999475e-03	1.495244094728358952e+00	2.227707554822697222e+00
-8.033000000000000210e-03	1.494907288567193238e+00	2.216561663221588319e+00
-8.031999999999999210e-03	1.496591319373021367e+00	2.220276960421958101e+00
-8.030999999999999944e-03	1.494570482406027745e+00	2.231422852023067005e+00
-8.029999999999998944e-03	1.495917707050690160e+00	2.238853446423806126e+00
-8.028999999999999679e-03	1.494233676244862030e+00	2.212846366021218980e+00
-8.028000000000000413e-03	1.494570482406027745e+00	2.227707554822697222e+00
-8.026999999999999413e-03	1.494907288567193238e+00	2.220276960421958101e+00
-8.026000000000000148e-03	1.496928125534186860e+00	2.216561663221588319e+00
-8.024999999999999148e-03	1.496591319373021367e+00	2.216561663221588319e+00
-8.023999999999999883e-03	1.496928125534186860e+00	2.220276960421958101e+00
-8.022999999999998882e-03	1.495244094728358952e+00	2.223992257622327884e+00
-8.021999999999999617e-03	1.494233676244862030e+00	2.212846366021218980e+00
-8.021000000000000352e-03	1.493223257761365330e+00	2.205415771620479859e+00
-8.019999999999999352e-03	1.495244094728358952e+00	2.212846366021218980e+00
-8.019000000000000086e-03	1.497938544017683782e+00	2.201700474420110076e+00
-8.017999999999999086e-03	1.495917707050690160e+00	2.209131068820849197e+00
-8.016999999999999821e-03	1.493560063922530823e+00	2.209131068820849197e+00
-8.015999999999998821e-03	1.496928125534186860e+00	2.205415771620479859e+00
-8.014999999999999555e-03	1.494907288567193238e+00	2.197985177219740294e+00
-8.014000000000000290e-03	1.495244094728358952e+00	2.183123988418262051e+00
-8.012999999999999290e-03	1.494233676244862030e+00	2.205415771620479859e+00
-8.012000000000000025e-03	1.494570482406027745e+00	2.201700474420110076e+00
-8.010999999999999024e-03	1.495580900889524445e+00	2.175693394017522930e+00
-8.009999999999999759e-03	1.494233676244862030e+00	2.186839285618631834e+00
-8.009000000000000494e-03	1.495580900889524445e+00	2.183123988418262051e+00
-8.007999999999999494e-03	1.494570482406027745e+00	2.175693394017522930e+00
-8.007000000000000228e-03	1.496254513211855652e+00	2.194269880019370955e+00
-8.005999999999999228e-03	1.496591319373021367e+00	2.183123988418262051e+00
-8.004999999999999963e-03	1.496254513211855652e+00	2.194269880019370955e+00
-8.003999999999998963e-03	1.495580900889524445e+00	2.183123988418262051e+00
-8.002999999999999697e-03	1.495580900889524445e+00	2.183123988418262051e+00
-8.002000000000000432e-03	1.495580900889524445e+00	2.171978096817153148e+00
-8.000999999999999432e-03	1.495580900889524445e+00	2.183123988418262051e+00
-8.000000000000000167e-03	1.497601737856518067e+00	2.157116908015674905e+00
-7.998999999999999166e-03	1.494233676244862030e+00	2.164547502416414027e+00
-7.997999999999999901e-03	1.497264931695352574e+00	2.194269880019370955e+00
-7.996999999999998901e-03	1.497601737856518067e+00	2.168262799616783809e+00
-7.995999999999999636e-03	1.495244094728358952e+00	2.179408691217892269e+00
-7.995000000000000370e-03	1.496254513211855652e+00	2.153401610815305123e+00
-7.993999999999999370e-03	1.495244094728358952e+00	2.168262799616783809e+00
-7.993000000000000105e-03	1.493560063922530823e+00	2.157116908015674905e+00
-7.991999999999999105e-03	1.494570482406027745e+00	2.160832205216044244e+00
